entry,subentry,run,luminosityBlock,event,HLT_Dimuon10_Jpsi,HLT_Dimuon5_PsiPrime,HLT_Dimuon8_Jpsi,HLT_Dimuon9_PsiPrime,HLT_DoubleMu11_Acoplanarity03,HLT_DoubleMu3p5_LowMassNonResonant_Displaced,HLT_DoubleMu3p5_LowMass_Displaced,HLT_DoubleMu4_Acoplanarity03,HLT_DoubleMu5_IsoMu5,HLT_L2DoubleMu23_NoVertex,HLT_L2DoubleMu23_NoVertex_2Cha_Angle2p5,HLT_L2DoubleMu38_NoVertex_2Cha_Angle2p5,HLT_Mu13_Mu8,HLT_Mu13_Mu8_NoDZ,HLT_Mu17,HLT_Mu17_Mu8,HLT_Mu17_TkMu8,HLT_Mu17_TkMu8_NoDZ,HLT_Mu22_TkMu22,HLT_Mu22_TkMu8,HLT_Mu8,HLT_TripleMu5,PV_npvs,PV_x,PV_y,PV_z,nMuon,Muon_pt,Muon_eta,Muon_phi,Muon_mass,Muon_charge,Muon_pfRelIso03_all,Muon_pfRelIso04_all,Muon_tightId,Muon_softId,Muon_dxy,Muon_dxyErr,Muon_dz,Muon_dzErr,Muon_jetIdx,Muon_genPartIdx
36,0,195397,817,1044509029,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,14,0.07473879,0.062121183,9.261164,2,42.350727,1.5770725,-0.8647933,0.10565837,1,0.0205052,0.0205052,True,True,-0.0010995382,0.0011522567,0.0031550615,0.0044486793,-1,-1
36,1,195397,817,1044509029,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,14,0.07473879,0.062121183,9.261164,2,29.168762,0.15023558,2.5762415,0.10565837,-1,0.0823645,0.13109693,True,True,7.2247667e-06,0.001126976,0.0018997011,0.0036781563,-1,-1
37,0,195397,817,1044582517,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,10,0.071564786,0.06326499,-0.3980942,2,70.2642,-0.22051936,-1.5611608,0.10565837,-1,0.0,0.0,True,True,-0.0008824291,0.001112691,0.0001394141,0.00267344,-1,-1
37,1,195397,817,1044582517,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,10,0.071564786,0.06326499,-0.3980942,2,13.590809,-0.11542324,0.8774457,0.10565837,1,0.0,0.0,True,True,-0.00213927,0.0019349257,0.00063517125,0.0040381923,-1,-1
38,0,195397,817,1044511269,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,21,0.07037842,0.06582021,-10.03763,2,40.19343,1.6855581,-0.12451585,0.10565837,1,0.0,0.0,True,True,-0.0008971966,0.0013030472,0.007200966,0.0047648493,-1,-1
38,1,195397,817,1044511269,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,21,0.07037842,0.06582021,-10.03763,2,54.99594,1.7612356,-2.7742236,0.10565837,-1,0.0,0.0,True,True,0.00062658434,0.0014176144,0.0028654486,0.0049258796,-1,-1
39,0,195397,817,1044629413,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12,0.07636358,0.062422507,-1.0469574,2,11.982905,-1.8962781,3.1287272,0.10565837,-1,0.044614032,0.14186555,True,True,7.630969e-05,0.004708272,0.021068644,0.012732064,-1,-1
39,1,195397,817,1044629413,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12,0.07636358,0.062422507,-1.0469574,2,4.982692,-2.0841346,2.4168143,0.10565837,1,0.15122142,0.15122142,True,True,0.0091232145,0.0039412687,0.0063732225,0.014486093,-1,-1
40,0,195397,817,1044637557,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12,0.07313461,0.062024474,4.9723544,2,13.781459,-1.3808684,2.6139188,0.10565837,-1,0.053434268,0.22969303,True,True,0.0007383439,0.0018602469,0.00053799857,0.0046059093,-1,-1
40,1,195397,817,1044637557,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12,0.07313461,0.062024474,4.9723544,2,13.646244,0.5597467,-1.7509229,0.10565837,1,2.5212111,2.5212111,True,True,-0.0019221288,0.0021110862,0.00049272977,0.0030210877,-1,-1
41,0,195397,817,1044642645,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,19,0.07105285,0.0632736,2.7167037,2,13.131933,-1.7876455,-0.2843288,0.10565837,-1,1.0821031,1.1192722,True,True,0.002156132,0.0027888615,-0.003359248,0.0055556227,-1,-1
41,1,195397,817,1044642645,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,19,0.07105285,0.0632736,2.7167037,2,9.353813,1.703076,2.7781365,0.10565837,1,0.1676252,0.2749628,True,True,0.007729066,0.0021855866,-0.035887692,0.0072464766,-1,-1
42,0,195397,817,1044740309,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,22,0.06981046,0.06134985,-1.7926409,3,3.3909223,-2.3154757,0.795501,0.10565837,-1,0.0,0.86098105,True,True,0.0049299886,0.0064128046,-0.0060508065,0.030455304,-1,-1
42,1,195397,817,1044740309,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,22,0.06981046,0.06134985,-1.7926409,3,7.352022,-2.3530111,-1.9429423,0.10565837,1,0.0,0.0,True,True,0.00700715,0.0043886015,0.016503004,0.020249447,-1,-1
42,2,195397,817,1044740309,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,22,0.06981046,0.06134985,-1.7926409,3,75.91468,-1.8624288,1.0601908,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
43,0,195397,817,1044732853,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,19,0.07222189,0.06273207,12.2219515,2,9.712046,-1.4017878,1.817863,0.10565837,1,0.07884177,0.10394392,True,True,0.00064009085,0.0016557713,-0.0042290553,0.005183088,-1,-1
43,1,195397,817,1044732853,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,19,0.07222189,0.06273207,12.2219515,2,5.142033,-1.0710827,0.4130514,0.10565837,-1,1.1265467,1.5483277,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
44,0,195397,817,1044683909,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,18,0.07055849,0.059830353,-5.559674,3,17.394075,-0.4774977,0.889954,0.10565837,1,1.1944644,1.1944644,True,True,-0.014550298,0.001960381,0.012966678,0.0017713493,-1,-1
44,1,195397,817,1044683909,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,18,0.07055849,0.059830353,-5.559674,3,12.026279,-0.52839684,0.7802938,0.10565837,-1,-999.0,-999.0,False,False,0.03644901,0.0020874091,0.049277153,0.003154958,-1,-1
44,2,195397,817,1044683909,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,18,0.07055849,0.059830353,-5.559674,3,3.324185,-0.513187,-0.8435056,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
46,0,195397,817,1044752389,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,22,0.073984586,0.063373655,2.3144972,3,6.2234926,-1.20893,-1.2160767,0.10565837,-1,6.3939123,6.3939123,True,True,0.030661754,0.0043879133,-0.27824375,0.0064675435,-1,-1
46,1,195397,817,1044752389,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,22,0.073984586,0.063373655,2.3144972,3,20.009455,-1.334682,-1.2705237,0.10565837,1,1.9886831,1.9886831,True,True,0.105093226,0.0025377444,0.2123882,0.0048622536,-1,-1
46,2,195397,817,1044752389,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,22,0.073984586,0.063373655,2.3144972,3,4.2319527,-1.1975513,-1.1914499,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
47,0,195397,817,1044888757,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10,0.070685625,0.06230959,0.5429574,2,13.681297,-0.37055266,-1.3562986,0.10565837,1,1.4095827,1.592514,True,True,0.00014770786,0.002069911,0.021008894,0.0019133023,-1,-1
47,1,195397,817,1044888757,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10,0.070685625,0.06230959,0.5429574,2,14.063802,-0.24560651,-1.3408948,0.10565837,-1,1.5492013,1.5492013,True,True,0.009463855,0.0019113327,-0.030686388,0.0023921982,-1,-1
48,0,195397,817,1044892997,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,23,0.098099574,0.064936996,-2.6490984,5,13.872771,1.5069089,2.9782624,0.10565837,-1,0.9751152,1.0116799,True,True,0.064383656,0.002211628,-0.07031117,0.0049887947,-1,-1
48,1,195397,817,1044892997,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,23,0.098099574,0.064936996,-2.6490984,5,4.281901,1.6185787,-2.6704195,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
48,2,195397,817,1044892997,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,23,0.098099574,0.064936996,-2.6490984,5,35.18946,2.0751388,0.37702814,0.10565837,-1,1.0003499,1.1533176,False,True,-999.0,-999.0,-999.0,-999.0,-1,-1
48,3,195397,817,1044892997,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,23,0.098099574,0.064936996,-2.6490984,5,5.0866704,1.9463906,0.48628405,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
48,4,195397,817,1044892997,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,23,0.098099574,0.064936996,-2.6490984,5,14.437036,2.0440593,0.35649815,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
49,0,195397,817,1044926709,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,13,0.072448865,0.063522756,5.0674496,3,27.317698,-1.1316823,-2.5405614,0.10565837,1,2.3974502,2.585454,True,True,-0.008739959,0.0016900528,-0.055808872,0.003505424,-1,-1
49,1,195397,817,1044926709,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,13,0.072448865,0.063522756,5.0674496,3,9.00893,-0.6344575,0.8031424,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
49,2,195397,817,1044926709,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,13,0.072448865,0.063522756,5.0674496,3,7.4169426,-1.8948513,0.99008524,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
51,0,195397,817,1045007541,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,7,0.06984204,0.0627447,-1.5638015,5,15.429444,-0.7283091,-0.8426299,0.10565837,1,0.7171013,0.99344176,True,True,-0.054296073,0.0028000055,0.09228285,0.005633927,-1,-1
51,1,195397,817,1045007541,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,7,0.06984204,0.0627447,-1.5638015,5,19.739552,-0.74983567,2.395054,0.10565837,1,0.50702393,0.6454322,True,True,0.0015529494,0.0015713676,-0.0049191797,0.0044693286,-1,-1
51,2,195397,817,1045007541,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,7,0.06984204,0.0627447,-1.5638015,5,4.069953,-0.842606,-0.37808308,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
51,3,195397,817,1045007541,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,7,0.06984204,0.0627447,-1.5638015,5,4.1394334,-0.8354582,-0.40202552,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
51,4,195397,817,1045007541,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,7,0.06984204,0.0627447,-1.5638015,5,5.7778325,-1.1186383,-2.804478,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
52,0,195397,817,1045060693,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14,0.07437284,0.063797385,-3.7223084,2,15.8210535,0.7039951,-2.2338855,0.10565837,-1,0.0,0.28635284,True,True,-0.00036183945,0.0015220915,0.00062075077,0.003125509,-1,-1
52,1,195397,817,1045060693,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14,0.07437284,0.063797385,-3.7223084,2,13.292215,0.44724333,1.1111857,0.10565837,1,0.0,0.058503877,True,True,-0.00020160092,0.0018907366,0.0011082459,0.0029543114,-1,-1
53,0,195397,817,1045081717,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,16,0.0711529,0.060566198,-4.134409,2,15.927136,0.98328865,-1.518773,0.10565837,-1,0.7576451,0.7576451,True,True,-0.089833215,0.0017900921,-0.058798168,0.0038448041,-1,-1
53,1,195397,817,1045081717,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,16,0.0711529,0.060566198,-4.134409,2,17.588877,0.9130218,-1.6721168,0.10565837,1,0.68606526,0.68606526,True,True,0.089636125,0.001707334,0.06496397,0.0035060823,-1,-1
54,0,195397,817,1045097045,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14,0.07190108,0.059126593,0.26174262,3,8.54387,-1.1690834,1.6111609,0.10565837,1,0.10950259,0.3198394,False,False,-0.5577534,0.08613955,8.670497,0.9549257,-1,-1
54,1,195397,817,1045097045,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14,0.07190108,0.059126593,0.26174262,3,13.869354,0.4287485,1.2655253,0.10565837,1,0.7360618,0.85156584,True,True,-0.0005540982,0.0013521117,-0.0028650009,0.0017322268,-1,-1
54,2,195397,817,1045097045,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14,0.07190108,0.059126593,0.26174262,3,8.923947,-1.1731845,1.599594,0.10565837,1,-999.0,-999.0,False,True,-999.0,-999.0,-999.0,-999.0,-1,-1
55,0,195397,817,1045102373,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13,0.0739282,0.06078995,-0.57721156,2,14.427087,-0.68076473,2.6489315,0.10565837,1,0.8453381,0.90837514,True,True,0.026862275,0.0022911774,0.0007566385,0.0045664245,-1,-1
55,1,195397,817,1045102373,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13,0.0739282,0.06078995,-0.57721156,2,11.719592,-0.75686145,2.6934144,0.10565837,-1,1.0406306,1.1182307,True,True,-0.00040308267,0.0018943155,-0.00037223002,0.004680363,-1,-1
57,0,195397,817,1045125461,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,9,0.073075786,0.061863348,-0.15304933,2,38.26939,2.329393,2.2645197,0.10565837,1,0.0,0.031227568,True,True,-0.0015883988,0.0013924836,-0.00069368875,0.008029364,-1,-1
57,1,195397,817,1045125461,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,9,0.073075786,0.061863348,-0.15304933,2,41.65154,1.1711428,-0.79241174,0.10565837,-1,0.056646395,0.056646395,True,True,-0.00071824325,0.0013443818,-0.0019293674,0.0035710207,-1,-1
58,0,195397,817,1045144421,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15,0.074591555,0.061937194,15.756579,3,12.280104,2.3332298,-0.37389287,0.10565837,-1,0.61379594,0.61379594,True,True,0.0019495818,0.005005944,0.015835546,0.025753675,-1,-1
58,1,195397,817,1045144421,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15,0.074591555,0.061937194,15.756579,3,16.685507,1.5084249,-0.10322068,0.10565837,1,0.40204322,0.4328839,True,True,0.011047065,0.0021512625,-0.0176221,0.005579441,-1,-1
58,2,195397,817,1045144421,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15,0.074591555,0.061937194,15.756579,3,6.2171054,2.2880404,-0.28903648,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
59,0,195397,817,1045171541,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,16,0.07427007,0.06283634,4.407018,2,40.394554,-0.97290415,-1.967044,0.10565837,1,0.4528908,0.4685529,False,False,-0.0013279737,0.0013661965,-0.0025553578,0.003932324,-1,-1
